"date","f_employment_ny_man","f_employment_texas_man","f_employment_kansas_man","f_employment_phil_man","f_employment_richmond_man","mean.z"
2012-06-01,0.195985609192206,-0.354697233969022,-0.0302540435870502,-0.297653517183497,-0.00508432231309999,-0.0983407015720926
2012-07-01,-0.730426804175695,-0.61395248312974,-0.0302540435870502,-0.59459123432567,-0.318517839026555,-0.457548480848942
2012-08-01,-0.980245881937826,-0.284628247709368,0.0411564016364377,-0.438308225303474,-0.318517839026555,-0.396108758468157
2012-09-01,-0.230788648651434,-0.43177311885464,0.0411564016364377,-0.469564827107913,-0.710309734918373,-0.360255985579185
2012-10-01,-1.34456537034093,0.0727235822148652,-0.530127160151466,-0.868086500114514,-0.475234597383282,-0.629058009155066
2012-11-01,-2.04197696242688,-1.75607695916209,-1.10141072193937,-1.2509798722189,-0.867026493275101,-1.40349420180447
2012-12-01,-1.01147326665809,-0.340683436717091,-1.10141072193937,-0.399237473047924,-0.788668114096737,-0.728294602491843
2013-01-01,-1.76093049994448,0.0867373794667959,-0.958589831492394,-0.59459123432567,-1.02374325163183,-0.850223487585516
2013-02-01,-0.980245881937826,-0.333676538091126,-0.74435849582193,-0.289839366732387,-0.631951355740009,-0.596014327664656
2013-03-01,-0.449380341693298,0.331978831375583,-0.315895824481002,-0.844644048761185,-0.240159459848191,-0.303620168681619
2013-04-01,-0.2620160333717,-0.0534005930525113,-0.672948050598442,-0.58677708387456,-0.867026493275101,-0.488433650834463
2013-05-01,-0.751245060655873,-0.564904192747982,-0.458716714927978,-0.407051623499034,-0.710309734918373,-0.578445465349848
2013-06-01,-1.27170147266031,0.247896047863999,-0.38730626970449,0.257151164845301,-0.0834427014914637,-0.247480646229393
2013-07-01,-1.30292885738058,0.528171992902613,-0.601537605374954,0.991681307249625,-0.475234597383282,-0.171969551997315
2013-08-01,-0.334879931052322,-0.452793814732537,-0.315895824481002,0.179009660334203,-0.0834427014914637,-0.201600522284624
2013-09-01,-0.730426804175695,0.0517028863369691,-0.0302540435870502,0.171195509883093,0.308349194400355,-0.0458866514284658
2013-10-01,-0.667972034735163,-0.452793814732537,-0.74435849582193,0.468133227025267,-0.0834427014914637,-0.296086763951165
2013-11-01,0.341713404553449,0.240889149238034,-0.101664488810538,0.31185021800307,0.229990815221991,0.204555819641201
2013-12-01,-1.16761019025942,0.198847757482242,-0.244485379257514,0.0383549522142259,0.543424331935446,-0.126293705577005
2014-01-01,-0.345289059292411,0.787427242063332,0.683850408647829,0.085239854920885,-0.161801080669827,0.209885473133962
2014-02-01,-0.0434243403298361,0.612254776414198,-0.458716714927978,-0.110113906356861,-0.161801080669827,-0.0323602531740609
2014-03-01,-0.699199419455429,0.640282370918059,-0.958589831492394,0.851026599129648,0.151632436043627,-0.00296956897129758
2014-04-01,-0.345289059292411,0.542185790154544,0.398208627753877,0.0305408017631163,0.229990815221991,0.171127395120224
2014-05-01,-0.0434243403298361,0.437082310765064,0.183977292083414,0.499389828829706,0.308349194400355,0.27707485714974
2014-06-01,0.768487662397089,0.521165094276648,0.112566846859926,0.655672837851903,0.151632436043627,0.441904975485838
2014-07-01,0.435395558714248,0.177827061604346,0.612439963424341,0.585345483791914,0.465065952757082,0.455214804058386
2014-08-01,1.1328071508002,0.444089209391029,0.183977292083414,0.108682306274215,0.386707573578718,0.451252706425514
2014-09-01,0.206394737432295,-0.193538565571818,0.183977292083414,0.843212448678538,0.386707573578718,0.285350697240229
2014-10-01,-0.0746517250501025,0.787427242063332,0.112566846859926,0.483761527927486,0.308349194400355,0.323490617240199
2014-11-01,0.549895969355224,0.030682190459073,0.612439963424341,0.686929439656342,0.778499469470537,0.531689406473103
2014-12-01,-0.116288238010457,-0.298642044961299,0.826671299094805,0.397805872965278,0.8568578486489,0.333280947547445
2015-01-01,0.768487662397089,-0.663000773511497,0.255387737306902,0.452504926123047,0.229990815221991,0.208674073507506
2015-02-01,0.102303455031407,-1.11144228557328,-0.173074934034026,0.468133227025267,-0.161801080669827,-0.175176323644092
2015-03-01,0.393759045753893,-0.382724828472883,-0.458716714927978,-0.219512012672398,0.543424331935446,-0.0247540356767842
2015-04-01,-0.52224423937392,-0.789124948778874,-1.31564205760983,0.147753058529764,0.308349194400355,-0.434181798566502
2015-05-01,-0.116288238010457,-0.670007672137463,-0.38730626970449,0.186823810785313,0.700141090292173,-0.0573274557549848
2015-06-01,-0.0642425968100136,-0.410752422976745,-1.03000027671588,0.139938908078654,0.543424331935446,-0.164326411297708
2015-07-01,-0.199561263931168,-0.466807611984467,-0.672948050598442,0.116496456725324,0.621782711113809,-0.120207551734989
2015-08-01,-0.834518086576583,-0.866200833664493,-0.815768941045418,0.085239854920885,0.621782711113809,-0.36189305905036
2015-09-01,-0.470198598173476,-1.24457335946662,-1.38705250283332,-0.367980871243485,0.935216227827264,-0.506917820777928
2015-10-01,-0.2620160333717,-0.186531666945853,-0.74435849582193,-0.680546889287878,0.386707573578718,-0.297349102369729
2015-11-01,-0.272425161611789,0.00265459595521163,-0.458716714927978,0.460319076574157,0.0732740568652637,-0.038978829429027
2015-12-01,-0.720017675935607,-0.452793814732537,-0.815768941045418,-1.07125441184337,0.308349194400355,-0.550297129831315
2016-01-01,-2.38547819434981,-1.24457335946662,-0.958589831492394,-1.24316572176779,0.543424331935446,-1.05767655502823
2016-02-01,-1.10515542081889,-0.242586855953576,-0.958589831492394,-1.66512984612772,0.151632436043627,-0.76396590366979
2016-03-01,-1.20924670321978,-0.768104252900978,-1.03000027671588,-1.14939591635447,0.151632436043627,-0.801022942629496
2016-04-01,-1.27170147266031,-1.0273595020617,-0.530127160151466,-0.649290287483439,-0.240159459848191,-0.743727576441021
2016-05-01,-0.813699830096406,-1.55988379763506,-1.10141072193937,-0.563334632521231,-0.475234597383282,-0.90271271591507
2016-06-01,-1.63602096106342,-0.733069759771151,-0.315895824481002,-0.547706331619011,-0.867026493275101,-0.819943874041937
2016-07-01,-1.05310977961845,-0.291635146335333,-0.530127160151466,-0.227326163123508,-0.475234597383282,-0.515486569322407
2016-08-01,-1.89624916706564,-0.0604074916784767,-0.173074934034026,-0.352352570341265,0.308349194400355,-0.43474699374381
2016-09-01,-0.407743828732943,-0.606945584503775,0.112566846859926,0.32747851890529,-0.867026493275101,-0.288334108149321
2016-10-01,-0.428562085213121,-0.515855902366225,0.255387737306902,0.358735120709729,0.308349194400355,-0.00438918703247207
2016-11-01,-0.865745471296849,0.542185790154544,-0.74435849582193,-0.618033685679,0.308349194400355,-0.275520533648576
2016-12-01,0.0502578138309631,1.03967559259808,-0.173074934034026,0.491575678378596,0.700141090292173,0.421715048213158
2017-01-01,0.300076891593094,0.934572113208604,0.898081744318293,1.10889356401627,1.09193298618399,0.866711459864051
2017-02-01,0.206394737432295,1.10273768023177,0.826671299094805,0.389991722514168,1.17029136536236,0.739217360927079
2017-03-01,-0.990655010177915,0.345992628627514,1.68359664177666,1.24173412168514,0.935216227827264,0.643176921947733
2017-04-01,-0.52224423937392,0.612254776414198,0.898081744318293,1.17922091807626,0.935216227827264,0.620505885452419
2017-05-01,-0.168333879210901,1.36899982801846,0.969492189541781,0.76507094416744,0.8568578486489,0.758417386233135
2017-06-01,-0.230788648651434,0.66830996542192,1.11231307998876,0.913539802738527,1.32700812371908,0.75807646464337
2017-07-01,-0.126697366250546,0.934572113208604,0.826671299094805,0.960424705445186,1.48372488207581,0.815739126714772
2017-08-01,-0.251606905131612,0.521165094276648,0.898081744318293,1.18703506852737,1.48372488207581,0.767679976813302
2017-09-01,0.164758224471939,1.28491704450687,0.969492189541781,0.929168103640747,1.32700812371908,0.935068737176084
2017-10-01,0.341713404553449,0.878516924200881,1.4693653061062,1.50741523702287,0.700141090292173,0.979430392435115
2017-11-01,0.164758224471939,0.416061614887168,1.4693653061062,1.46053033431621,0.8568578486489,0.873514665686084
2017-12-01,0.518668584634958,1.03266869397212,1.32654441565922,1.17140676762515,0.8568578486489,0.98122926210807
2018-01-01,0.997488483679042,1.44607571290408,1.32654441565922,0.960424705445186,0.778499469470537,1.10180655743161
2018-02-01,0.102303455031407,0.787427242063332,1.54077575132968,1.42927373251178,1.01357460700563,0.974670957588365
2018-03-01,0.310486019833183,0.773413444811401,1.11231307998876,1.17140676762515,1.48372488207581,0.97026883886686
2018-04-01,-0.199561263931168,0.780420343437366,1.4693653061062,1.06982281176072,1.56208326125417,0.936426091725458
2018-05-01,0.175167352712028,0.9555928090865,1.39795486088271,1.72621144965395,1.17029136536236,1.08504356753951
2018-06-01,0.404168173993981,1.19382736236932,1.4693653061062,1.15577846672293,1.56208326125417,1.15704451408932
2018-07-01,0.59153248231558,1.22185495687318,1.82641753222364,0.874469050482978,1.09193298618399,1.12124140161587
2018-08-01,0.0190304291106967,1.37600672664442,1.32654441565922,0.999495457700735,1.48372488207581,1.04096038223818
2018-09-01,-0.272425161611789,1.17280666649143,1.04090263476527,0.890097351385197,0.543424331935446,0.67496116459311
2018-10-01,-0.553471624094186,0.745385850307539,0.183977292083414,0.944796404542966,1.32700812371908,0.529539209311763
2018-11-01,-0.209970392171256,1.30593774038477,0.826671299094805,1.1323360153696,1.32700812371908,0.8763965572794
2018-12-01,-0.0226060838496586,0.331978831375583,1.32654441565922,1.01512375860295,1.01357460700563,0.732923105758746
2019-01-01,-0.844927214816672,1.03967559259808,0.541029518200853,0.851026599129648,0.700141090292173,0.457389117080817
2019-02-01,-0.0642425968100136,0.647289269544024,0.683850408647829,0.280593616198631,0.386707573578718,0.386839654231838
2019-03-01,-0.126697366250546,0.983620403590361,0.898081744318293,0.108682306274215,0.229990815221991,0.418735580630863
2019-04-01,-0.126697366250546,0.626268573666129,0.398208627753877,-0.493007278461242,0.308349194400355,0.142624350221714
2019-05-01,-0.282834289851878,0.289937439619791,0.469619072977365,0.522832280183035,0.700141090292173,0.339939118644097
2019-06-01,-0.303652546332056,-0.256600653205507,-0.244485379257514,0.624416236047463,-0.161801080669827,-0.0684246846834881
2019-07-01,-0.491016854653653,0.338985730001549,-0.601537605374954,0.538460581085255,-0.0834427014914637,-0.0597101700866534
2019-08-01,0.33130427631336,-0.0814281875563726,-0.601537605374954,0.382177572063059,-0.240159459848191,-0.0419286808806198
2019-09-01,-0.626335521774808,-0.592931787251844,-0.173074934034026,0.77288509461855,-0.318517839026555,-0.187594997493736
2019-10-01,-0.480607726413565,0.0446959877110036,-0.601537605374954,0.405620023416388,0.151632436043627,-0.0960393769234999
2019-11-01,-0.626335521774808,-0.249593754579541,-0.458716714927978,0.546274731536365,-0.0834427014914637,-0.174362792247485
2019-12-01,-0.699199419455429,-0.445786916106571,-0.38730626970449,0.600973784694134,-0.0834427014914637,-0.202952304412764
2020-01-01,-0.678381162975252,0.0587097849629345,0.326798182530389,0.210266262138642,0.543424331935446,0.0921634797184321
2020-02-01,-0.376516444012677,-0.277621349083403,0.398208627753877,0.139938908078654,-0.00508432231309999,-0.0242149159153297
2020-03-01,-0.876154599536938,-2.87718073931655,-2.52961962640913,0.507203979280816,-0.631951355740009,-1.28154046834436
2020-04-01,-1.39661101154138,-2.2395529643537,-1.67269428372727,0.241522863943082,-2.19911893930728,-1.45329086699731
2020-05-01,-0.855336343056761,-1.88920803305543,-1.38705250283332,-0.344538419890156,-0.945384872453464,-1.08430403425783
2020-06-01,0.0398486855908742,-0.284628247709368,-0.530127160151466,0.851026599129648,0.8568578486489,0.186595545101718
2020-07-01,0.258440378632739,-0.782118050152908,-0.458716714927978,1.10107941356516,0.935216227827264,0.210780250988856
2020-08-01,-0.324470802812233,0.381027121757341,0.612439963424341,0.741628492814111,1.32700812371908,0.547526579780528
2020-09-01,-0.147515622730724,0.0657166835888997,0.183977292083414,1.78872465326283,2.18895029468108,0.8159706601771
2020-10-01,0.477032071674603,0.128778771222588,0.541029518200853,2.21850292807387,0.778499469470537,0.82876855172849
2020-11-01,0.372940789273715,0.388034020383306,0.255387737306902,1.51522938747398,1.40536650289745,0.787391687467071
2020-12-01,0.279258635112916,0.745385850307539,0.541029518200853,1.6871406973984,1.09193298618399,0.86894953744074
2021-01-01,0.456213815194425,0.584227181910336,0.755260853871317,1.2886190243918,1.7188000196109,0.960624178995756
2021-02-01,-0.209970392171256,0.507151297024717,1.04090263476527,0.882283200934088,1.79715839878926,0.803505027868416
2021-03-01,1.33058058736188,1.12375837610967,1.75500708700015,1.79653880371394,1.7188000196109,1.54493697475931
2021-04-01,2.23617474424961,1.77539994832445,2.54052198445852,2.51544064521604,2.11059191550272,2.23562584755027
2021-05-01,1.94471915352712,1.73335855656865,2.18346975834108,2.44511329115605,2.5807421905729,2.17748059003316
2021-06-01,2.40272079609103,1.8244482387062,2.11205931311759,2.78112176055378,2.97253408646472,2.41857683898666
2021-07-01,2.63172161737298,1.50913780053776,2.18346975834108,2.99210382273374,3.05089246564308,2.47346509292573
2021-08-01,2.06962869240819,1.55117919229356,2.0406488678941,1.7652822019095,2.50238381139454,1.98582455317998
2021-09-01,2.25699300072978,1.90853102221779,1.89782797744712,1.47615863521843,2.89417570728636,2.0867372685799
2021-10-01,1.92390089704694,0.899537620078777,1.82641753222364,1.59337089198508,2.50238381139454,1.7491221505458
2021-11-01,1.24730756144117,0.927565214582639,1.96923842267061,2.50762649476493,2.42402543221617,1.81515262513511
2021-12-01,1.45549012624295,1.4811102060339,1.39795486088271,2.8827057164182,2.42402543221617,1.92825726835879
2022-01-01,1.17444366376055,2.01363450160727,2.89757421057596,1.2886190243918,2.03223353632436,1.88130098733199
2022-02-01,0.716442021196645,1.48811710465987,2.25488020356456,1.14796431627182,2.18895029468108,1.5592707880748
2022-03-01,0.872578944797976,1.02566179534615,1.89782797744712,1.31987562619624,1.79715839878926,1.38262054851535
2022-04-01,0.747669405916911,1.03967559259808,1.75500708700015,1.18703506852737,2.18895029468108,1.38366748974472
2022-05-01,0.372940789273715,0.591234080536302,1.54077575132968,0.647858687400793,0.0732740568652637,0.645216673081151
2022-06-01,0.685214636476378,-0.620959381755705,0.755260853871317,-0.618033685679,0.543424331935446,0.148981350969687
2022-07-01,0.404168173993981,0.416061614887168,2.0406488678941,-0.1413705081613,0.543424331935446,0.652586496109879
2022-08-01,1.18485279200064,0.030682190459073,0.398208627753877,0.413434173867498,1.17029136536236,0.639493829888689
2022-09-01,-0.0538334685699247,0.296944338245757,0.326798182530389,0.218080412589752,0.465065952757082,0.250611083510611
2022-10-01,-0.0850608532901911,-0.880214630916423,0.0411564016364377,-0.375795021694595,-0.240159459848191,-0.308014712822593
2022-11-01,-0.584699008814452,-0.102448883434269,-0.101664488810538,-0.414865773950144,0.543424331935446,-0.132050764614792
2022-12-01,-0.376516444012677,-0.340683436717091,-0.315895824481002,-0.102299755905751,-0.240159459848191,-0.275110984192942
2023-01-01,-0.928200240737382,-0.200545464197784,0.898081744318293,-1.7276430497366,0.229990815221991,-0.345663239026295
2023-02-01,-1.78174875642466,0.0236752918331078,-0.101664488810538,-0.946228004625613,0.0732740568652637,-0.546538380232488
2023-03-01,-1.51111142218235,-0.501842105114294,-0.0302540435870502,-1.03999781003893,-0.475234597383282,-0.711687995661182
2023-04-01,-0.543062495854097,-0.00435230267075383,-0.173074934034026,-1.28223647402333,-0.161801080669827,-0.432905457450408
